,OBJECTID,NAME,X,Y,Parish,Community,Buil_Value,Occupancy,Roof_type,Roof_shape,Constr_typ,Area,class,exposed,geom_id
1348,18614,,-61.3964,15.3629,St._Paul,Mahaut,16315.4,Residential,Galvanized,V shape,Concrete,88.9123,1.0,100.0,18614
1349,18616,,-61.3956,15.3616,St._Paul,Mahaut,16661.4,Residential,Galvanized,V shape,Concrete,90.7977,1.0,100.0,18616
1350,18657,,-61.3956,15.3618,St._Paul,Mahaut,14377.1,Residential,Galvanized,Bell shape,Concrete,78.3491,1.0,100.0,18657
1351,18662,,-61.3962,15.363,St._Paul,Mahaut,21530.4,Residential,Galvanized,V shape,Concrete,195.553,1.0,100.0,18662
1352,18667,,-61.3959,15.3615,St._Paul,Mahaut,14974.7,Residential,Galvanized,V shape,Concrete,136.01,1.0,100.0,18667
1353,18675,,-61.3955,15.3619,St._Paul,Mahaut,16246.5,Residential,Galvanized,V shape,Concrete,147.561,1.0,100.0,18675
1354,18702,,-61.3964,15.3612,St._Paul,Mahaut,23319.4,Residential,Concrete,Flat shape,Concrete,211.802,1.0,100.0,18702
1355,18704,,-61.3927,15.3478,St._Paul,Massacre & Checkhall,24475.9,Residential,Galvanized,Bell shape,Concrete,62.7591,1.0,100.0,18704
1356,18714,,-61.3967,15.3624,St._Paul,Mahaut,16964.6,Residential,Galvanized,V shape,Concrete,92.4502,1.0,100.0,18714
1357,18717,,-61.3967,15.3611,St._Paul,Mahaut,18013.6,Residential,Galvanized,V shape,Concrete,98.1664,1.0,100.0,18717
1358,18843,,-61.407,15.4053,St._Joseph,Warner,10774.8,Residential,Galvanized,Bell shape,Concrete,45.1775,1.0,100.0,18843
1359,18844,,-61.4027,15.406,St._Joseph,Warner,104650.0,Commercial,Concrete,Flat shape,Concrete,225.053,1.0,100.0,18844
1360,18846,,-61.4116,15.4036,St._Joseph,Warner,9210.39,Commercial,Galvanized,V shape,Wood,11.8844,1.0,100.0,18846
1361,18847,,-61.4081,15.4052,St._Joseph,Warner,110177.0,Commercial,Concrete,Flat shape,Concrete,236.94,1.0,100.0,18847
1362,18849,,-61.4067,15.4052,St._Joseph,Warner,14999.0,Residential,Galvanized,Bell shape,Concrete,62.8893,1.0,100.0,18849
1363,18850,,-61.4027,15.4062,St._Joseph,Warner,21520.2,Residential,Galvanized,V shape,Concrete,90.2319,1.0,100.0,18850
1364,18851,,-61.4088,15.4058,St._Joseph,Warner,22416.8,Residential,Galvanized,V shape,Concrete,93.9905,1.0,100.0,18851
1365,18852,,-61.4074,15.4054,St._Joseph,Warner,18738.4,Residential,Galvanized,V shape,Concrete,130.946,1.0,100.0,18852
1366,18853,,-61.4027,15.4053,St._Joseph,Warner,93459.9,Commercial,Concrete,Flat shape,Concrete,200.989,2.0,100.0,18853
1367,18854,,-61.4058,15.406,St._Joseph,Warner,17385.6,Residential,Galvanized,Bell shape,Concrete,72.8957,1.0,100.0,18854
1368,18855,,-61.408,15.4051,St._Joseph,Warner,21640.6,Residential,Galvanized,V shape,Concrete,90.7363,1.0,100.0,18855
1369,18857,,-61.4065,15.4049,St._Joseph,Warner,19486.2,Residential,Galvanized,V shape,Concrete,136.172,2.0,100.0,18857
1370,18858,,-61.4086,15.4053,St._Joseph,Warner,24309.7,Residential,Galvanized,V shape,Concrete,169.879,1.0,100.0,18858
1371,18860,,-61.4071,15.4054,St._Joseph,Warner,17132.6,Residential,Galvanized,Bell shape,Concrete,71.8351,1.0,100.0,18860
1372,18861,,-61.4023,15.4056,St._Joseph,Warner,26802.9,Residential,Galvanized,V shape,Concrete,187.302,2.0,100.0,18861
1373,18864,,-61.4029,15.406,St._Joseph,Warner,128501.0,Commercial,Concrete,Flat shape,Concrete,276.346,1.0,100.0,18864
1374,18865,,-61.4056,15.405,St._Joseph,Warner,19594.8,Residential,Galvanized,V shape,Concrete,136.931,1.0,100.0,18865
1375,18867,,-61.3992,15.4096,St._Joseph,Warner,134757.0,Commercial,Concrete,Flat shape,Concrete,289.799,1.0,100.0,18867
1376,19148,,-61.3453,15.5937,St._Andrew,Calibishie,3853.26,Commercial,Galvanized,V shape,Wood,5.13768,1.0,100.0,19148
1377,19567,,-61.3842,15.3259,St._Paul,Canefield & Morne Daniel,82358.4,Commercial,Concrete,Flat shape,Concrete,320.523,1.0,100.0,19567
1378,19568,,-61.3829,15.325,St._Paul,Canefield & Morne Daniel,24062.2,Residential,Galvanized,V shape,Concrete,183.751,1.0,100.0,19568
1379,19569,,-61.3832,15.3246,St._Paul,Canefield & Morne Daniel,52284.7,Commercial,Concrete,Flat shape,Concrete,203.482,1.0,100.0,19569
1380,19570,,-61.3831,15.3247,St._Paul,Canefield & Morne Daniel,25248.6,Residential,Galvanized,V shape,Concrete,192.811,1.0,100.0,19570
1381,19571,,-61.3829,15.3248,St._Paul,Canefield & Morne Daniel,21306.9,Residential,Galvanized,V shape,Concrete,162.71,1.0,100.0,19571
1382,19572,,-61.383,15.3244,St._Paul,Canefield & Morne Daniel,21410.5,Residential,Galvanized,V shape,Concrete,163.501,1.0,100.0,19572
1383,19573,,-61.3829,15.3245,St._Paul,Canefield & Morne Daniel,18978.5,Residential,Galvanized,V shape,Concrete,144.929,1.0,100.0,19573
1384,19574,,-61.3829,15.3242,St._Paul,Canefield & Morne Daniel,20685.1,Residential,Galvanized,V shape,Concrete,157.962,1.0,100.0,19574
1385,19575,,-61.3826,15.3247,St._Paul,Canefield & Morne Daniel,16380.8,Residential,Galvanized,V shape,Concrete,125.092,1.0,100.0,19575
1386,19576,,-61.3826,15.3244,St._Paul,Canefield & Morne Daniel,143094.0,Commercial,Concrete,Flat shape,Concrete,556.896,1.0,100.0,19576
1387,19920,,-61.4012,15.3698,St._Paul,Mahaut,18143.9,Residential,Galvanized,V shape,Wood,36.4335,2.0,100.0,19920
1388,19922,,-61.4011,15.3697,St._Paul,Mahaut,11807.8,Residential,Galvanized,Bell shape,Concrete,64.3477,2.0,100.0,19922
1389,19931,,-61.4019,15.3692,St._Paul,Mahaut,15490.4,Residential,Galvanized,V shape,Concrete,140.694,2.0,100.0,19931
1390,19936,,-61.4013,15.3696,St._Paul,Mahaut,12987.3,Residential,Galvanized,Bell shape,Concrete,70.7756,2.0,100.0,19936
1391,19950,,-61.4022,15.3691,St._Paul,Mahaut,11461.6,Residential,Galvanized,Bell shape,Concrete,62.4613,2.0,100.0,19950
1392,20138,,-61.4251,15.405,St._Joseph,St. Joseph Village,42964.3,Residential,Galvanized,V shape,Wood,30.7437,1.0,100.0,20138
1393,20164,,-61.422,15.4069,St._Joseph,St. Joseph Village,271692.0,Commercial,Concrete,Flat shape,Concrete,324.021,1.0,100.0,20164
1394,20196,,-61.4216,15.407,St._Joseph,St. Joseph Village,112984.0,Residential,Galvanized,V shape,Concrete,134.745,1.0,100.0,20196
1395,20204,,-61.4225,15.4066,St._Joseph,St. Joseph Village,35334.9,Residential,Galvanized,Bell shape,Concrete,74.7827,1.0,100.0,20204
1396,20208,,-61.4244,15.4053,St._Joseph,St. Joseph Village,29084.0,Residential,Galvanized,V shape,Concrete,102.589,1.0,100.0,20208
1397,20213,,-61.4224,15.4067,St._Joseph,St. Joseph Village,271020.0,Commercial,Concrete,Flat shape,Concrete,323.22,1.0,100.0,20213
1398,20289,,-61.4246,15.4052,St._Joseph,St. Joseph Village,31190.4,Residential,Galvanized,V shape,Wood,22.3187,1.0,100.0,20289
1399,20297,,-61.4254,15.3974,St._Joseph,Layou Village,10629.0,Residential,Galvanized,V shape,Concrete,83.3644,1.0,100.0,20297
1400,20313,,-61.4248,15.405,St._Joseph,St. Joseph Village,33209.5,Residential,Galvanized,V shape,Concrete,117.141,1.0,100.0,20313
1401,20391,,-61.4225,15.4065,St._Joseph,St. Joseph Village,36565.3,Residential,Galvanized,V shape,Concrete,128.978,1.0,100.0,20391
1402,20418,,-61.4226,15.4067,St._Joseph,St. Joseph Village,33624.2,Residential,Galvanized,Bell shape,Concrete,71.1626,1.0,100.0,20418
1403,20423,,-61.4243,15.4053,St._Joseph,St. Joseph Village,47047.1,Residential,Galvanized,V shape,Concrete,165.951,1.0,100.0,20423
1404,20427,,-61.4223,15.4069,St._Joseph,St. Joseph Village,54360.6,Residential,Galvanized,V shape,Concrete,191.748,1.0,100.0,20427
1405,20438,,-61.4224,15.4063,St._Joseph,St. Joseph Village,71482.8,Residential,Galvanized,Bell shape,Concrete,51.1505,1.0,100.0,20438
1406,20456,,-61.4227,15.4068,St._Joseph,St. Joseph Village,27667.9,Residential,Galvanized,Bell shape,Concrete,58.5564,1.0,100.0,20456
1407,20472,,-61.4183,15.3976,St._Joseph,St. Joseph Village,234061.0,Commercial,Concrete,Flat shape,Concrete,279.142,1.0,100.0,20472
1408,20481,,-61.4212,15.4068,St._Joseph,St. Joseph Village,121777.0,Residential,Galvanized,V shape,Concrete,145.232,1.0,100.0,20481
1409,20522,,-61.4251,15.4054,St._Joseph,St. Joseph Village,26394.7,Commercial,Galvanized,V shape,Wood,18.8871,1.0,100.0,20522
1410,20526,,-61.4248,15.4058,St._Joseph,St. Joseph Village,31625.7,Residential,Galvanized,V shape,Wood,22.6302,1.0,100.0,20526
1411,20534,,-61.4236,15.4058,St._Joseph,St. Joseph Village,41772.1,Residential,Galvanized,V shape,Wood,29.8906,1.0,100.0,20534
1412,20537,,-61.4237,15.4062,St._Joseph,St. Joseph Village,30549.4,Residential,Galvanized,Bell shape,Concrete,64.6549,1.0,100.0,20537
1413,20551,,-61.425,15.4058,St._Joseph,St. Joseph Village,19494.7,Commercial,Galvanized,V shape,Wood,13.9497,1.0,100.0,20551
1414,20597,,-61.4238,15.4056,St._Joseph,St. Joseph Village,47015.7,Residential,Galvanized,V shape,Wood,33.6427,1.0,100.0,20597
1415,20603,,-61.4261,15.4055,St._Joseph,St. Joseph Village,86261.5,Residential,Galvanized,Bell shape,Concrete,61.7258,1.0,100.0,20603
1416,20619,,-61.4236,15.406,St._Joseph,St. Joseph Village,35602.5,Residential,Galvanized,Bell shape,Concrete,75.3492,1.0,100.0,20619
1417,20620,,-61.4255,15.4056,St._Joseph,St. Joseph Village,23519.2,Residential,Galvanized,Bell shape,Concrete,49.776,1.0,100.0,20620
1418,20641,,-61.4256,15.4053,St._Joseph,St. Joseph Village,22912.8,Residential,Galvanized,Bell shape,Concrete,48.4926,1.0,100.0,20641
1419,20649,,-61.4246,15.4057,St._Joseph,St. Joseph Village,28807.7,Residential,Galvanized,V shape,Wood,20.6137,1.0,100.0,20649
1420,20657,,-61.4249,15.4058,St._Joseph,St. Joseph Village,23337.1,Commercial,Galvanized,V shape,Wood,16.6992,1.0,100.0,20657
1421,20665,,-61.4236,15.4057,St._Joseph,St. Joseph Village,40230.4,Residential,Galvanized,V shape,Wood,28.7874,1.0,100.0,20665
1422,20674,,-61.4248,15.4057,St._Joseph,St. Joseph Village,28714.0,Residential,Galvanized,Bell shape,Concrete,60.7703,1.0,100.0,20674
1423,20675,,-61.4241,15.4056,St._Joseph,St. Joseph Village,35375.1,Residential,Galvanized,Bell shape,Concrete,74.8678,1.0,100.0,20675
1424,20678,,-61.4255,15.4058,St._Joseph,St. Joseph Village,25188.3,Residential,Galvanized,Bell shape,Concrete,53.3086,1.0,100.0,20678
1425,20694,,-61.4252,15.4055,St._Joseph,St. Joseph Village,44405.5,Residential,Galvanized,V shape,Wood,31.775,1.0,100.0,20694
1426,20696,,-61.4238,15.4058,St._Joseph,St. Joseph Village,33189.1,Residential,Galvanized,V shape,Concrete,117.069,1.0,100.0,20696
1427,20713,,-61.4253,15.4058,St._Joseph,St. Joseph Village,14388.8,Commercial,Galvanized,V shape,Wood,10.2961,1.0,100.0,20713
1428,20715,,-61.4251,15.4057,St._Joseph,St. Joseph Village,52169.0,Residential,Galvanized,V shape,Wood,37.3302,1.0,100.0,20715
1429,20729,,-61.4254,15.4055,St._Joseph,St. Joseph Village,16518.4,Commercial,Galvanized,V shape,Wood,11.82,1.0,100.0,20729
1430,20749,,-61.4259,15.4048,St._Joseph,St. Joseph Village,38089.9,Residential,Galvanized,V shape,Concrete,80.6135,1.0,100.0,20749
1431,20773,,-61.4259,15.4054,St._Joseph,St. Joseph Village,123469.0,Residential,Galvanized,V shape,Concrete,88.3499,1.0,100.0,20773
1432,20776,,-61.4252,15.4054,St._Joseph,St. Joseph Village,36756.7,Residential,Galvanized,V shape,Wood,26.3017,1.0,100.0,20776
1433,20788,,-61.4251,15.4058,St._Joseph,St. Joseph Village,29409.7,Residential,Galvanized,Bell shape,Concrete,62.2429,1.0,100.0,20788
1434,20802,,-61.425,15.4058,St._Joseph,St. Joseph Village,34378.3,Residential,Galvanized,Bell shape,Concrete,72.7584,1.0,100.0,20802
1435,20805,,-61.4257,15.4056,St._Joseph,St. Joseph Village,38474.9,Residential,Galvanized,V shape,Concrete,81.4281,1.0,100.0,20805
1436,20806,,-61.425,15.4056,St._Joseph,St. Joseph Village,48655.9,Residential,Galvanized,V shape,Wood,34.8164,1.0,100.0,20806
1437,20810,,-61.4237,15.4057,St._Joseph,St. Joseph Village,28930.0,Residential,Galvanized,Bell shape,Concrete,61.2277,1.0,100.0,20810
1438,20817,,-61.4262,15.4056,,St. Joseph Village,29400.9,Residential,Galvanized,Bell shape,Concrete,62.224,1.0,100.0,20817
1439,20847,,-61.4251,15.4053,St._Joseph,St. Joseph Village,54978.8,Residential,Galvanized,V shape,Wood,39.3408,1.0,100.0,20847
1440,20867,,-61.4248,15.4059,St._Joseph,St. Joseph Village,41732.1,Residential,Galvanized,V shape,Concrete,88.3216,1.0,100.0,20867
1441,20874,,-61.425,15.4057,St._Joseph,St. Joseph Village,25266.7,Residential,Galvanized,Bell shape,Concrete,53.4746,1.0,100.0,20874
1442,20892,,-61.4252,15.4057,St._Joseph,St. Joseph Village,39122.5,Residential,Galvanized,V shape,Wood,27.9946,1.0,100.0,20892
1443,20908,,-61.4258,15.405,St._Joseph,St. Joseph Village,31559.8,Residential,Galvanized,Bell shape,Concrete,66.7932,1.0,100.0,20908
1444,20910,,-61.4235,15.4063,St._Joseph,St. Joseph Village,40212.2,Residential,Galvanized,V shape,Concrete,85.1049,1.0,100.0,20910
1445,20912,,-61.4252,15.4056,St._Joseph,St. Joseph Village,26633.3,Residential,Galvanized,Bell shape,Concrete,56.3668,1.0,100.0,20912
1446,20925,,-61.4254,15.4054,St._Joseph,St. Joseph Village,47494.3,Residential,Galvanized,V shape,Wood,33.9852,1.0,100.0,20925
1447,20931,,-61.4237,15.4059,St._Joseph,St. Joseph Village,20927.4,Residential,Galvanized,Bell shape,Concrete,44.2908,1.0,100.0,20931
1448,20932,,-61.4251,15.4056,St._Joseph,St. Joseph Village,54773.3,Residential,Galvanized,V shape,Wood,39.1938,1.0,100.0,20932
1449,20943,,-61.4257,15.4053,St._Joseph,St. Joseph Village,30392.9,Residential,Galvanized,V shape,Wood,21.7481,1.0,100.0,20943
1450,20944,,-61.4239,15.4059,St._Joseph,St. Joseph Village,33850.2,Residential,Galvanized,V shape,Concrete,119.401,1.0,100.0,20944
1451,20970,,-61.4256,15.405,St._Joseph,St. Joseph Village,27361.3,Residential,Galvanized,Bell shape,Concrete,57.9076,1.0,100.0,20970
1452,20976,,-61.4256,15.4056,St._Joseph,St. Joseph Village,24773.3,Residential,Galvanized,Bell shape,Concrete,52.4303,1.0,100.0,20976
1453,20980,,-61.4244,15.4056,St._Joseph,St. Joseph Village,32514.6,Residential,Galvanized,Bell shape,Concrete,68.814,1.0,100.0,20980
1454,20988,,-61.4254,15.4053,St._Joseph,St. Joseph Village,28715.7,Residential,Galvanized,V shape,Concrete,101.29,1.0,100.0,20988
1455,20989,,-61.4253,15.4054,St._Joseph,St. Joseph Village,27930.8,Residential,Galvanized,Bell shape,Concrete,59.1128,1.0,100.0,20989
1456,20991,,-61.4627,15.4857,St._Peter,Colihaut,8933.81,Residential,Galvanized,Bell shape,Concrete,48.2909,1.0,100.0,20991
1457,21147,,-61.285,15.5385,St._Andrew,Marigot & Concord,34870.4,Residential,Galvanized,V shape,Concrete,149.019,1.0,100.0,21147
1458,21212,All_Saints_University_School_of_Medicine,-61.3879,15.2999,St._Luke,Roseau,221128.0,School,Concrete,Flat shape,Concrete,402.05,1.0,100.0,21212
1459,21214,Scotiabank,-61.3877,15.2998,St._Luke,Roseau,336299.0,Commercial,Concrete,Flat shape,Concrete,403.963,1.0,100.0,21214
1460,21217,,-61.3869,15.2973,St._Luke,Roseau,43207.3,Residential,Galvanized,V shape,Wood,31.1404,1.0,100.0,21217
1461,21218,,-61.3872,15.2986,St._Luke,Roseau,35757.2,Residential,Galvanized,V shape,Concrete,127.545,1.0,100.0,21218
1462,21219,,-61.3891,15.2993,St._Luke,Roseau,107899.0,Residential,Galvanized,Bell shape,Concrete,77.7649,1.0,100.0,21219
1463,21221,,-61.387,15.2984,St._Luke,Roseau,30709.0,Residential,Galvanized,V shape,Concrete,109.538,1.0,100.0,21221
1464,21226,,-61.3875,15.2985,St._Luke,Roseau,31984.3,Residential,Galvanized,Bell shape,Concrete,68.4522,1.0,100.0,21226
1465,21228,,-61.3869,15.2982,St._Luke,Roseau,44610.3,Residential,Galvanized,V shape,Wood,32.1516,1.0,100.0,21228
1466,21230,,-61.3873,15.2982,St._Luke,Roseau,26946.9,Residential,Galvanized,Bell shape,Concrete,57.6713,1.0,100.0,21230
1467,21231,,-61.3886,15.2994,St._Luke,Roseau,24133.6,Residential,Galvanized,Bell shape,Concrete,51.6503,1.0,100.0,21231
1468,21234,TFS_Tonge_Financial_Services,-61.3869,15.2973,St._Luke,Roseau,13748.8,Govermental institute,Galvanized,V shape,Concrete,82.493,1.0,100.0,21234
1469,21237,,-61.3878,15.2992,St._Luke,Roseau,19219.9,Residential,Galvanized,Bell shape,Concrete,41.134,1.0,100.0,21237
1470,21238,,-61.3874,15.2984,St._Luke,Roseau,34414.6,Residential,Galvanized,Bell shape,Concrete,73.6536,1.0,100.0,21238
1471,21239,,-61.3888,15.2996,St._Luke,Roseau,36901.3,Residential,Galvanized,Bell shape,Concrete,78.9757,1.0,100.0,21239
1472,21240,Backyard_Bar_&_Grill,-61.3869,15.2983,St._Luke,Roseau,90700.0,Commercial,Galvanized,V shape,Concrete,108.949,1.0,100.0,21240
1473,21244,,-61.3874,15.298,St._Luke,Roseau,23633.8,Residential,Galvanized,Bell shape,Concrete,50.5807,1.0,100.0,21244
1474,21245,,-61.3874,15.2976,St._Luke,Roseau,35956.9,Residential,Galvanized,V shape,Concrete,128.257,1.0,100.0,21245
1475,21246,,-61.3869,15.2984,St._Luke,Roseau,195370.0,Commercial,Concrete,Flat shape,Concrete,234.679,1.0,100.0,21246
1476,21248,,-61.3869,15.298,St._Luke,Roseau,30864.0,Residential,Galvanized,V shape,Concrete,110.091,1.0,100.0,21248
1477,21249,,-61.3881,15.2995,St._Luke,Roseau,34105.4,Residential,Galvanized,V shape,Concrete,121.653,1.0,100.0,21249
1478,21251,,-61.3868,15.2983,St._Luke,Roseau,38487.6,Residential,Galvanized,V shape,Concrete,82.3704,1.0,100.0,21251
1479,21252,,-61.3872,15.2985,St._Luke,Roseau,23389.0,Residential,Galvanized,Bell shape,Concrete,50.0568,1.0,100.0,21252
1480,21254,,-61.389,15.2994,St._Luke,Roseau,26459.8,Residential,Galvanized,Bell shape,Concrete,56.6288,1.0,100.0,21254
1481,21255,,-61.3874,15.2983,St._Luke,Roseau,41071.8,Residential,Galvanized,V shape,Concrete,146.502,1.0,100.0,21255
1482,21260,,-61.3885,15.2989,St._Luke,Roseau,23439.3,Residential,Galvanized,Bell shape,Concrete,50.1644,1.0,100.0,21260
1483,21263,,-61.3871,15.2979,St._Luke,Roseau,37504.7,Residential,Galvanized,V shape,Wood,27.0304,1.0,100.0,21263
1484,21264,,-61.3881,15.2992,St._Luke,Roseau,40546.9,Residential,Galvanized,V shape,Wood,29.223,1.0,100.0,21264
1485,21265,,-61.3879,15.2993,St._Luke,Roseau,37218.7,Residential,Galvanized,V shape,Concrete,132.758,1.0,100.0,21265
1486,21266,JR's_Bar_&_Grill,-61.3871,15.2975,St._Luke,Roseau,100463.0,Commercial,Galvanized,Bell shape,Concrete,72.4055,1.0,100.0,21266
1487,21267,,-61.387,15.2972,St._Luke,Roseau,39058.1,Residential,Galvanized,V shape,Concrete,139.319,1.0,100.0,21267
1488,21268,,-61.3873,15.2984,St._Luke,Roseau,47253.5,Residential,Galvanized,V shape,Wood,34.0566,1.0,100.0,21268
1489,21269,,-61.3873,15.2975,St._Luke,Roseau,22200.2,Residential,Galvanized,Bell shape,Concrete,47.5125,1.0,100.0,21269
1490,21273,Dynasty_Restaurant_&_Bar,-61.3868,15.2974,St._Luke,Roseau,127463.0,Commercial,Galvanized,V shape,Concrete,153.109,1.0,100.0,21273
1491,21276,,-61.388,15.2994,St._Luke,Roseau,39120.0,Residential,Galvanized,V shape,Concrete,139.54,1.0,100.0,21276
1492,21277,,-61.388,15.2991,St._Luke,Roseau,45107.2,Residential,Galvanized,V shape,Concrete,96.5378,1.0,100.0,21277
1493,21279,,-61.3867,15.2983,St._Luke,Roseau,31088.9,Residential,Galvanized,Bell shape,Concrete,66.5356,1.0,100.0,21279
1494,21282,,-61.387,15.2979,St._Luke,Roseau,29026.9,Residential,Galvanized,Bell shape,Concrete,62.1226,1.0,100.0,21282
1495,21286,,-61.3873,15.2985,St._Luke,Roseau,33896.3,Residential,Galvanized,V shape,Concrete,120.907,1.0,100.0,21286
1496,21288,,-61.3885,15.299,St._Luke,Roseau,33003.6,Residential,Galvanized,V shape,Concrete,117.723,1.0,100.0,21288
1497,21293,,-61.388,15.299,St._Luke,Roseau,39432.1,Residential,Galvanized,V shape,Concrete,84.392,1.0,100.0,21293
1498,21294,,-61.3882,15.2992,St._Luke,Roseau,30463.7,Residential,Galvanized,Bell shape,Concrete,65.1975,1.0,100.0,21294
1499,21296,,-61.3871,15.2977,St._Luke,Roseau,59432.5,Residential,Concrete,Flat shape,Concrete,211.994,1.0,100.0,21296
1500,21297,,-61.3867,15.2982,St._Luke,Roseau,47737.9,Residential,Galvanized,V shape,Wood,34.4057,1.0,100.0,21297
1501,21298,,-61.3873,15.2987,St._Luke,Roseau,44852.4,Residential,Galvanized,V shape,Concrete,95.992,1.0,100.0,21298
1502,21299,,-61.389,15.2993,St._Luke,Roseau,37745.8,Residential,Galvanized,V shape,Concrete,80.7828,1.0,100.0,21299
1503,21301,,-61.387,15.2982,St._Luke,Roseau,41185.1,Residential,Galvanized,V shape,Concrete,146.906,1.0,100.0,21301
1504,21302,,-61.3871,15.2983,St._Luke,Roseau,37049.7,Residential,Galvanized,V shape,Wood,26.7025,1.0,100.0,21302
1505,21304,,-61.3888,15.2991,St._Luke,Roseau,111630.0,Residential,Galvanized,V shape,Concrete,134.09,1.0,100.0,21304
1506,21308,,-61.3883,15.2993,St._Luke,Roseau,41080.0,Residential,Galvanized,V shape,Concrete,87.9184,1.0,100.0,21308
1507,21310,,-61.3875,15.2983,St._Luke,Roseau,19122.2,Residential,Galvanized,Bell shape,Concrete,40.9249,1.0,100.0,21310
1508,21311,,-61.3871,15.2979,St._Luke,Roseau,22287.8,Residential,Galvanized,Bell shape,Concrete,47.7,1.0,100.0,21311
1509,21312,,-61.3889,15.2995,St._Luke,Roseau,31194.8,Residential,Galvanized,Bell shape,Concrete,66.7627,1.0,100.0,21312
1510,21313,,-61.3882,15.2993,St._Luke,Roseau,44815.6,Residential,Galvanized,V shape,Concrete,159.856,1.0,100.0,21313
1511,21314,,-61.3875,15.2979,St._Luke,Roseau,172877.0,Commercial,Galvanized,Bell shape,Concrete,207.66,1.0,100.0,21314
1512,21315,,-61.3874,15.2975,St._Luke,Roseau,38663.4,Residential,Galvanized,V shape,Concrete,137.911,1.0,100.0,21315
1513,21316,,-61.3871,15.2974,St._Luke,Roseau,37341.5,Residential,Galvanized,V shape,Concrete,133.196,1.0,100.0,21316
1514,21320,,-61.3872,15.2973,St._Luke,Roseau,170238.0,Commercial,Concrete,Flat shape,Concrete,204.49,1.0,100.0,21320
1515,21321,,-61.3873,15.2972,St._Luke,Roseau,34794.2,Residential,Galvanized,V shape,Concrete,124.11,1.0,100.0,21321
1516,21322,,-61.3881,15.2994,St._Luke,Roseau,47787.6,Residential,Galvanized,V shape,Concrete,170.457,1.0,100.0,21322
1517,21323,,-61.3885,15.2993,St._Luke,Roseau,54137.3,Residential,Galvanized,V shape,Concrete,193.106,1.0,100.0,21323
1518,21324,,-61.3873,15.298,St._Luke,Roseau,256695.0,Commercial,Galvanized,V shape,Wood,308.342,1.0,100.0,21324
1519,21336,,-61.3773,15.2972,St._Luke,Kings Hill,20056.5,Residential,Galvanized,V shape,Concrete,112.931,1.0,100.0,21336
